 TITLE = "2D Burgers Equation"
 VARIABLES = "X" "Z" "u" "w"
  ZONE F=POINT, I=         100 , J=           50
   4.0000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   4.0000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   4.3453463292920231      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   5.0000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   5.6546536707079769      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   6.0000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   6.0000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   6.3453463292920231      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   7.0000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   7.6546536707079769      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   8.0000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   8.0000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   8.3453463292920222      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   9.0000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   9.6546536707079778      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   10.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   10.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   10.345346329292022      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   11.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   11.654653670707978      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   12.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   12.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   12.345346329292022      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   13.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   13.654653670707978      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   14.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   14.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   14.345346329292022      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   15.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   15.654653670707978      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   16.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   16.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   16.345346329292024      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   17.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   17.654653670707976      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   18.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   18.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   18.345346329292024      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   19.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   19.654653670707976      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   20.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   20.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   20.345346329292024      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   21.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   21.654653670707976      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   22.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   22.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   22.345346329292024      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   23.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   23.654653670707976      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   24.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   24.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   24.345346329292024      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   25.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   25.654653670707976      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   26.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   26.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   26.345346329292024      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   27.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   27.654653670707976      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   28.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   28.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   28.345346329292024      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   29.000000000000000      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
   29.654653670707976      -0.57103963604812147        0.0000000000000000        0.0000000000000000     
